variable,y,merger,geography,segment,product,year,date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,order
v11,0.17106206578408,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,6.91669684760984,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v12,0.35924852478535,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v12,0.32510233634629,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v12,0.35837968140461,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v13,0.26220493204495,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v13,0.23469560942915,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v13,0.30783601199247,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v14,0.27475564913519,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v14,0.2698153942292,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v14,0.31302810385877,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,27
v15,0.15775563610274,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,27
v15,0.07632822678882,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,27
v15,0.11628679909113,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,27
v16,0.18129230263619,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,27
v16,0.10779102028268,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,27
v16,0.14186800435408,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,27
v2,55.6,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,27
v2,55.6,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,27
v2,55.6,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,27
v3,34194719.0517339,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,6.91669684760984,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,99516744.5,589325584.720433,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,27
v3,29356873.7679543,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,6.91669684760984,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84040663.5,386510730.461934,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,27
v3,27779690.3138895,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,6.91669684760984,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84033105,357786684.817633,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,27
v4,13489018.1650029,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,6.91669684760984,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,99516744.5,589325584.720433,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,27
v4,11947549.1669774,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,6.91669684760984,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84040663.5,386510730.461934,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,27
v4,9788122.79285093,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,6.91669684760984,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84033105,357786684.817633,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,27
v5,4374166.75704446,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,6.91669684760984,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,99516744.5,589325584.720433,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,27
v5,2868808.74046829,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,6.91669684760984,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84040663.5,386510730.461934,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,27
v5,2655609.50248725,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,6.91669684760984,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84033105,357786684.817633,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,27
v6,4076186414.05166,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,6.91669684760984,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,99516744.5,589325584.720433,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,27
v6,2673377550.95344,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,6.91669684760984,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84040663.5,386510730.461934,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,27
v6,2474702034.9949,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,6.91669684760984,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,0.02235430786626,84033105,357786684.817633,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,27
v9,0.16000082068921,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,03/01/15,76257436.3216107,53.5,32073562.3173096,13304403.2361706,2986372.31204785,2781392612.94046,0.14457768238687,9224266,0.14204376790248,0.23453160367891,0.19399305175955,0.3129685133982,0.20760784959963,0.27338900794211,0.13391890718577,0.1173362431652,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,99516744.5,589325584.720433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27
v9,0.11051707391511,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,03/01/15,74169920.6646688,53.5,31330993.0801281,12339050.5410868,2405424.13219695,2240319763.64443,0.14457768238687,9224266,0.09515659032364,0.2925091673244,0.18153557840983,0.32522057916212,0.24686427053985,0.269021398521,0.07725876869197,0.11212545966026,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84040663.5,386510730.461934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27
v9,0.10008165461246,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,03/01/15,81452139.2308388,53.5,28539599.6270203,10021367.0119571,2229772.5557552,2076724623.41511,0.14457768238687,9224266,0.09668445291069,0.31433695125081,0.1733412074371,0.35925458058145,0.33264289198946,0.31427188587302,0.1034977083268,0.13155782333559,2267066,0,1141434,219484,799429,162752,214649,100.984,44.734107,84033105,357786684.817633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27
v1,79022286.9243962,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIOR,04/01/15,83221893.1866025,55.6,34194719.0517339,13489018.1650029,4374166.75704446,4076186414.05166,0.17659021164594,8777710,0.16000082068921,0.28116486050847,0.18697230221008,0.35924852478535,0.26220493204495,0.27475564913519,0.15775563610274,0.18129230263619,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,99516744.5,509310744.341663,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28
v1,75612683.6574555,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIOR,04/01/15,75423118.1652796,55.6,29356873.7679543,11947549.1669774,2868808.74046829,2673377550.95344,0.17659021164594,8777710,0.11051707391511,0.29025285545067,0.18223388662347,0.32510233634629,0.23469560942915,0.2698153942292,0.07632822678882,0.10779102028268,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84040663.5,570015444.071558,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28
v1,81340390.6063536,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIOR,04/01/15,81066228.3532412,55.6,27779690.3138895,9788122.79285093,2655609.50248725,2474702034.9949,0.17659021164594,8777710,0.10008165461246,0.31486039248651,0.17106206578408,0.35837968140461,0.30783601199247,0.31302810385877,0.11628679909113,0.14186800435408,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84033105,470731478.253446,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28
v10,0.15672147829812,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIOR,04/01/15,83221893.1866025,55.6,34194719.0517339,13489018.1650029,4374166.75704446,4076186414.05166,0.17659021164594,8777710,0.16000082068921,0.28116486050847,0.18697230221008,0.35924852478535,0.26220493204495,0.27475564913519,0.15775563610274,0.18129230263619,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,99516744.5,509310744.341663,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v10,0.26517461665129,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIOR,04/01/15,75423118.1652796,55.6,29356873.7679543,11947549.1669774,2868808.74046829,2673377550.95344,0.17659021164594,8777710,0.11051707391511,0.29025285545067,0.18223388662347,0.32510233634629,0.23469560942915,0.2698153942292,0.07632822678882,0.10779102028268,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84040663.5,570015444.071558,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v10,0.32752582595328,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIOR,04/01/15,81066228.3532412,55.6,27779690.3138895,9788122.79285093,2655609.50248725,2474702034.9949,0.17659021164594,8777710,0.10008165461246,0.31486039248651,0.17106206578408,0.35837968140461,0.30783601199247,0.31302810385877,0.11628679909113,0.14186800435408,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84033105,470731478.253446,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v11,0.12309984090733,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIOR,04/01/15,83221893.1866025,55.6,34194719.0517339,13489018.1650029,4374166.75704446,4076186414.05166,5.66282802811846,8777710,0.16000082068921,0.28116486050847,0.18697230221008,0.35924852478535,0.26220493204495,0.27475564913519,0.15775563610274,0.18129230263619,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,99516744.5,509310744.341663,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v11,0.16220351947083,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIOR,04/01/15,75423118.1652796,55.6,29356873.7679543,11947549.1669774,2868808.74046829,2673377550.95344,5.66282802811846,8777710,0.11051707391511,0.29025285545067,0.18223388662347,0.32510233634629,0.23469560942915,0.2698153942292,0.07632822678882,0.10779102028268,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84040663.5,570015444.071558,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v11,0.17794787005835,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIOR,04/01/15,81066228.3532412,55.6,27779690.3138895,9788122.79285093,2655609.50248725,2474702034.9949,5.66282802811846,8777710,0.10008165461246,0.31486039248651,0.17106206578408,0.35837968140461,0.30783601199247,0.31302810385877,0.11628679909113,0.14186800435408,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84033105,470731478.253446,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v12,0.24143975093732,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIOR,04/01/15,83221893.1866025,55.6,34194719.0517339,13489018.1650029,4374166.75704446,4076186414.05166,0.17659021164594,8777710,0.16000082068921,0.28116486050847,0.18697230221008,0.35924852478535,0.26220493204495,0.27475564913519,0.15775563610274,0.18129230263619,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,99516744.5,509310744.341663,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
v12,0.31905199912715,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIOR,04/01/15,75423118.1652796,55.6,29356873.7679543,11947549.1669774,2868808.74046829,2673377550.95344,0.17659021164594,8777710,0.11051707391511,0.29025285545067,0.18223388662347,0.32510233634629,0.23469560942915,0.2698153942292,0.07632822678882,0.10779102028268,2143509,0,1428019,538200,847305,135600,311492,100.9292,43.135337,84040663.5,570015444.071558,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,28
